"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NSC","Norfolk Southern Corporation","232.39","$59.02B","n/a","Transportation","Railroads","https://old.nasdaq.com/symbol/nsc",
"NOA","North American Construction Group Ltd.","9.8","$285.56M","2006","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/noa",
"NRT","North European Oil Royality Trust","2.9","$26.65M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/nrt",
"NGA","Northern Genesis Acquisition Corp.","15","$598.98M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/nga",
"NGA.U","Northern Genesis Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/nga.u",
"NGA.WS","Northern Genesis Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nga.ws",
"STIC.U","Northern Star Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/stic.u",
"NOC","Northrop Grumman Corporation","303.13","$50.54B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/noc",
"NWN","Northwest Natural Holding Company","49.19","$1.5B","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/nwn",
"NCLH","Norwegian Cruise Line Holdings Ltd.","25.18","$7.95B","n/a","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/nclh",
"NVS","Novartis AG","90.91","$206.77B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nvs",
"NVO","Novo Nordisk A/S","73.8","$170.71B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nvo",
"DNOW","NOW Inc.","6.73","$736.12M","2014","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/dnow",
"NRG","NRG Energy, Inc.","33.79","$8.25B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/nrg",
"NUS","Nu Skin Enterprises, Inc.","52.44","$2.68B","1996","Health Care","Other Pharmaceuticals","https://old.nasdaq.com/symbol/nus",
"NUE","Nucor Corporation","53.93","$16.28B","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/nue",
"NS","Nustar Energy L.P.","15.84","$1.73B","n/a","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/ns",
"NS^A","Nustar Energy L.P.","21.3","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ns^a",
"NS^B","Nustar Energy L.P.","18.44","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ns^b",
"NS^C","Nustar Energy L.P.","21.83","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ns^c",
"NSS","NuStar Logistics, L.P.","21.4","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nss",
"NTR","Nutrien Ltd.","47.79","$27.2B","2018","Basic Industries","Agricultural Chemicals","https://old.nasdaq.com/symbol/ntr",
"NVG","Nuveen AMT-Free Municipal Credit Income Fund","16.4","$3.5B","2002","n/a","n/a","https://old.nasdaq.com/symbol/nvg",
"NUV","Nuveen AMT-Free Municipal Value Fund","11.02","$2.28B","1987","n/a","n/a","https://old.nasdaq.com/symbol/nuv",
"NUW","Nuveen AMT-Free Municipal Value Fund","16.33","$253.38M","2009","n/a","n/a","https://old.nasdaq.com/symbol/nuw",
"NEA","Nuveen AMT-Free Quality Municipal Income Fund","14.86","$4.14B","2002","n/a","n/a","https://old.nasdaq.com/symbol/nea",
"NAZ","Nuveen Arizona Quality Municipal Income Fund","15.12","$174.96M","1992","n/a","n/a","https://old.nasdaq.com/symbol/naz",
"NKX","Nuveen California AMT-Free Quality Municipal Income Fund","15.53","$737.99M","2002","n/a","n/a","https://old.nasdaq.com/symbol/nkx",
"NCB","Nuveen California Municipal Value Fund 2","15.44","$51M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ncb",
"NCA","Nuveen California Municipal Value Fund, Inc.","10.58","$297.2M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nca",
"NAC","Nuveen California Quality Municipal Income Fund","15.02","$2.17B","1999","n/a","n/a","https://old.nasdaq.com/symbol/nac",
"JCE","Nuveen Core Equity Alpha Fund","13.97","$223.93M","2007","n/a","n/a","https://old.nasdaq.com/symbol/jce",
"JHAA","Nuveen Corporate Income 2023 Target Term Fund","9.55","$74.72M","2018","n/a","n/a","https://old.nasdaq.com/symbol/jhaa",
"JHB","Nuveen Corporate Income November 2021 Target Term ","9.17","$512.6M","2016","n/a","n/a","https://old.nasdaq.com/symbol/jhb",
"JCO","Nuveen Credit Opportunities 2022 Target Term Fund","8.04","$223.04M","2017","n/a","n/a","https://old.nasdaq.com/symbol/jco",
"JQC","Nuveen Credit Strategies Income Fund","6.2","$840.78M","2003","n/a","n/a","https://old.nasdaq.com/symbol/jqc",
"JDD","Nuveen Diversified Dividend and Income Fund","8.65","$170.72M","2003","n/a","n/a","https://old.nasdaq.com/symbol/jdd",
"DIAX","Nuveen Dow 30SM Dynamic Overwrite Fund","14.85","$540.05M","2014","n/a","n/a","https://old.nasdaq.com/symbol/diax",
"NDMO","Nuveen Dynamic Municipal Opportunities Fund","15.325","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/ndmo",
"JEMD","Nuveen Emerging Markets Debt 2022 Target Term Fund","7.53","$107.27M","2017","n/a","n/a","https://old.nasdaq.com/symbol/jemd",
"NEV","Nuveen Enhanced Municipal Value Fund","15.3","$381.74M","2009","n/a","n/a","https://old.nasdaq.com/symbol/nev",
"JFR","Nuveen Floating Rate Income Fund","8.76","$498.61M","2004","n/a","n/a","https://old.nasdaq.com/symbol/jfr",
"JRO","Nuveen Floating Rate Income Opportuntiy Fund","8.63","$349.87M","2004","n/a","n/a","https://old.nasdaq.com/symbol/jro",
"NKG","Nuveen Georgia Quality Municipal Income Fund ","12.8","$133.12M","2002","n/a","n/a","https://old.nasdaq.com/symbol/nkg",
"JGH","Nuveen Global High Income Fund","15.22","$352.76M","2014","n/a","n/a","https://old.nasdaq.com/symbol/jgh",
"NXC","Nuveen Insured California Select Tax-Free Income Portfolio","15.93","$101.21M","1992","n/a","n/a","https://old.nasdaq.com/symbol/nxc",
"NXN","Nuveen Insured New York Select Tax-Free Income Portfolio","13.74","$53.93M","1992","n/a","n/a","https://old.nasdaq.com/symbol/nxn",
"NID","Nuveen Intermediate Duration Municipal Term Fund","13.66","$640.79M","2012","n/a","n/a","https://old.nasdaq.com/symbol/nid",
"NMY","Nuveen Maryland Quality Municipal Income Fund","13.88","$320.62M","1993","n/a","n/a","https://old.nasdaq.com/symbol/nmy",
"NMT","Nuveen Massachusetts Municipal Income Fund","14.42","$134.43M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nmt",
"NUM","Nuveen Michigan Quality Municipal Income Fund","14.57","$294.71M","1991","n/a","n/a","https://old.nasdaq.com/symbol/num",
"NMS","Nuveen Minnesota Quality Municipal Income Fund","14.722","$85.13M","2014","n/a","n/a","https://old.nasdaq.com/symbol/nms",
"NOM","Nuveen Missouri Quality Municipal Income Fund","13.97","$32.77M","1993","n/a","n/a","https://old.nasdaq.com/symbol/nom",
"JLS","Nuveen Mortgage and Income Fund","19.55","$107.28M","2009","n/a","n/a","https://old.nasdaq.com/symbol/jls",
"JMM","Nuveen Multi-Market Income Fund","7.2","$68.13M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jmm",
"NHA","Nuveen Municipal 2021 Target Term Fund","9.77","$84.24M","2016","n/a","n/a","https://old.nasdaq.com/symbol/nha",
"NZF","Nuveen Municipal Credit Income Fund","15.73","$2.24B","2007","n/a","n/a","https://old.nasdaq.com/symbol/nzf",
"NMCO","Nuveen Municipal Credit Opportunities Fund","12.82","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/nmco",
"NMZ","Nuveen Municipal High Income Opportunity Fund","13.98","$1.13B","2003","n/a","n/a","https://old.nasdaq.com/symbol/nmz",
"NMI","Nuveen Municipal Income Fund, Inc.","11.07","$101.34M","1988","n/a","n/a","https://old.nasdaq.com/symbol/nmi",
"NJV","Nuveen New Jersey Municipal Value Fund","14.0303","$21.39M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/njv",
"NXJ","Nuveen New Jersey Quality Municipal Income Fund","14.24","$590.72M","2001","n/a","n/a","https://old.nasdaq.com/symbol/nxj",
"NRK","Nuveen New York AMT-Free Quality Municipal","13.32","$1.16B","2002","n/a","n/a","https://old.nasdaq.com/symbol/nrk",
"NYV","Nuveen New York Municipal Value Fund 2","14.78","$34.73M","2009","n/a","n/a","https://old.nasdaq.com/symbol/nyv",
"NNY","Nuveen New York Municipal Value Fund, Inc.","10.04","$152.96M","1988","n/a","n/a","https://old.nasdaq.com/symbol/nny",
"NAN","Nuveen New York Quality Municipal Income Fund","14.18","$437.47M","1999","n/a","n/a","https://old.nasdaq.com/symbol/nan",
"NUO","Nuveen Ohio Quality Municipal Income Fund","15.5","$283.91M","1991","n/a","n/a","https://old.nasdaq.com/symbol/nuo",
"NPN","Nuveen Pennsylvania Municipal Value Fund","14.1117","$17.2M","2009","n/a","n/a","https://old.nasdaq.com/symbol/npn",
"NQP","Nuveen Pennsylvania Quality Municipal Income Fund","14.13","$528.23M","1991","n/a","n/a","https://old.nasdaq.com/symbol/nqp",
"JPC","Nuveen Preferred & Income Opportunities Fund","9.33","$964.3M","2003","n/a","n/a","https://old.nasdaq.com/symbol/jpc",
"JPS","Nuveen Preferred & Income Securities Fund","9.54","$1.94B","2002","n/a","n/a","https://old.nasdaq.com/symbol/jps",
"JPT","Nuveen Preferred and Income 2022 Term Fund","24.255","$165.88M","2017","n/a","n/a","https://old.nasdaq.com/symbol/jpt",
"JPI","Nuveen Preferred and Income Term Fund","24.01","$546.5M","2012","n/a","n/a","https://old.nasdaq.com/symbol/jpi",
"NAD","Nuveen Quality Municipal Income Fund","15.05","$3.19B","1999","n/a","n/a","https://old.nasdaq.com/symbol/nad",
"JRI","Nuveen Real Asset Income and Growth Fund","13.481","$370.31M","2012","n/a","n/a","https://old.nasdaq.com/symbol/jri",
"JRS","Nuveen Real Estate Fund","8.37","$241.83M","2001","n/a","n/a","https://old.nasdaq.com/symbol/jrs",
"BXMX","Nuveen S&P 500 Buy-Write Income Fund","12.54","$1.31B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bxmx",
"SPXX","Nuveen S&P 500 Dynamic Overwrite Fund","14.87","$255.64M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/spxx",
"NIM","Nuveen Select Maturities Municipal Fund","10.49","$130.55M","1992","n/a","n/a","https://old.nasdaq.com/symbol/nim",
"NXP","Nuveen Select Tax Free Income Portfolio","17.06","$282.85M","1992","n/a","n/a","https://old.nasdaq.com/symbol/nxp",
"NXQ","Nuveen Select Tax Free Income Portfolio II","15.55","$275.45M","1992","n/a","n/a","https://old.nasdaq.com/symbol/nxq",
"NXR","Nuveen Select Tax Free Income Portfolio III","16.74","$218.38M","1992","n/a","n/a","https://old.nasdaq.com/symbol/nxr",
"NSL","Nuveen Senior Income Fund","5.2","$200.78M","1999","n/a","n/a","https://old.nasdaq.com/symbol/nsl",
"JSD","Nuveen Short Duration Credit Opportunities Fund","13.22","$133.33M","2011","n/a","n/a","https://old.nasdaq.com/symbol/jsd",
"NBB","Nuveen Taxable Municipal Income Fund","23.05","$631.06M","2010","n/a","n/a","https://old.nasdaq.com/symbol/nbb",
"JTD","Nuveen Tax-Advantaged Dividend Growth Fund","13.83","$200.32M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jtd",
"JTA","Nuveen Tax-Advantaged Total Return Strategy Fund","9.33","$129.23M","2004","n/a","n/a","https://old.nasdaq.com/symbol/jta",
"NPV","Nuveen Virginia Quality Municipal Income Fund","15.9","$284.26M","1993","n/a","n/a","https://old.nasdaq.com/symbol/npv",
"NIQ","Nuveenn Intermediate Duration Quality Municipal Term Fund","14.45","$189.25M","2013","n/a","n/a","https://old.nasdaq.com/symbol/niq",
"NVT","nVent Electric plc","22.83","$3.88B","2018","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/nvt",
"NVR","NVR, Inc.","4226.87","$15.73B","n/a","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/nvr",
"CTEST","NYSE Test One","25.01","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ctest",
"CTEST.E","NYSE Test One","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ctest.e",
"CTEST.G","NYSE Test One","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ctest.g",
"CTEST.L","NYSE Test One","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ctest.l",
"CTEST.O","NYSE Test One","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ctest.o",
"CTEST.S","NYSE Test One","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ctest.s",
"CTEST.V","NYSE Test One","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ctest.v",
"OSH","Oak Street Health, Inc.","63.51","$15.3B","2020","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/osh",
"OAC","Oaktree Acquisition Corp.","12.05","$303.13M","2019","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/oac",
"OAC.U","Oaktree Acquisition Corp.","n/a","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/oac.u",
"OAC.WS","Oaktree Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/oac.ws",
"OACB","Oaktree Acquisition Corp. II","10.47","$327.19M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/oacb",
"OACB.U","Oaktree Acquisition Corp. II","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/oacb.u",
"OACB.WS","Oaktree Acquisition Corp. II","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/oacb.ws",
"OAK^A","Oaktree Capital Group, LLC","27.59","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/oak^a",
"OAK^B","Oaktree Capital Group, LLC","27.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/oak^b",
"OXY","Occidental Petroleum Corporation","18.52","$17.25B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/oxy",
"OXY.WS","Occidental Petroleum Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/oxy.ws",
"OII","Oceaneering International, Inc.","8.26","$820.26M","n/a","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/oii",
"OCN","Ocwen Financial Corporation","26.51","$230.21M","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/ocn",
"OFG","OFG Bancorp","17.62","$904.74M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ofg",
"OFG^A","OFG Bancorp","25.85","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ofg^a",
"OFG^B","OFG Bancorp","25.48","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ofg^b",
"OFG^D","OFG Bancorp","26.21","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ofg^d",
"OGE","OGE Energy Corp","31.14","$6.23B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/oge",
"OI","O-I Glass, Inc.","11.55","$1.82B","n/a","Consumer Durables","Containers/Packaging","https://old.nasdaq.com/symbol/oi",
"OIBR.C","Oi S.A.","n/a","n/a","2014","n/a","n/a","https://old.nasdaq.com/symbol/oibr.c",
"OIS","Oil States International, Inc.","5.17","$315.53M","2001","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/ois",
"ODC","Oil-Dri Corporation Of America","36.49","$272.45M","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://old.nasdaq.com/symbol/odc",
"ORI","Old Republic International Corporation","18.91","$5.75B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/ori",
"OLN","Olin Corporation","25.78","$4.07B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/oln",
"OHI","Omega Healthcare Investors, Inc.","37.28","$8.46B","1992","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ohi",
"OCA.U","Omnichannel Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/oca.u",
"OMC","Omnicom Group Inc.","61.62","$13.25B","n/a","Technology","Advertising","https://old.nasdaq.com/symbol/omc",
"AONE","one","10.55","$283.53M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/aone",
"AONE.U","one","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/aone.u",
"AONE.WS","one","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aone.ws",
"OGS","ONE Gas, Inc.","78.25","$4.15B","2014","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/ogs",
"OLP","One Liberty Properties, Inc.","20.76","$427.26M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/olp",
"OCFT","OneConnect Financial Technology Co., Ltd.","22.18","$8.65B","2019","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/ocft",
"OMF","OneMain Holdings, Inc.","45.28","$6.08B","2013","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/omf",
"OKE","ONEOK, Inc.","39.87","$17.72B","n/a","Public Utilities","Oil & Gas Production","https://old.nasdaq.com/symbol/oke",
"ONE","OneSmart International Education Group Limited","3.65","$587.92M","2018","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/one",
"ONTO","Onto Innovation Inc.","47.34","$2.31B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/onto",
"OOMA","Ooma, Inc.","14.57","$330.74M","2015","Technology","EDP Services","https://old.nasdaq.com/symbol/ooma",
"OPY","Oppenheimer Holdings, Inc.","32.94","$411.54M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/opy",
"ORCL","Oracle Corporation","65.06","$191.54B","1986","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/orcl",
"ORAN","Orange","12.16","$32.32B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/oran",
"ORC","Orchid Island Capital, Inc.","5.39","$391.34M","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/orc",
"OEC","Orion Engineered Carbons S.A","16.15","$976.87M","2014","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/oec",
"ORN","Orion Group Holdings, Inc.","5.03","$152.99M","n/a","Basic Industries","Military/Government/Technical","https://old.nasdaq.com/symbol/orn",
"IX","Orix Corp Ads","78.27","$19.26B","n/a","Finance","Diversified Financial Services","https://old.nasdaq.com/symbol/ix",
"ORA","Ormat Technologies, Inc.","86.52","$4.83B","2004","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/ora",
"OSK","Oshkosh Corporation","85.75","$5.85B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/osk",
"OR","Osisko Gold Royalties Ltd.","12.02","$2.01B","2016","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/or",
"SFTW","Osprey Technology Acquisition Corp.","10.4","$411.13M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/sftw",
"SFTW.U","Osprey Technology Acquisition Corp.","n/a","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/sftw.u",
